Fecha,Exterior,Interior,Sensor 2,Sensor 1
2018-06-04 12:47:56.813975,25.39,26.86,26.37,26.86
2018-06-04 12:47:57.121692,25.88,26.86,26.37,26.86
2018-06-04 12:47:57.426160,25.88,26.37,25.88,26.86
2018-06-04 12:47:57.733511,25.39,26.86,26.37,26.86
2018-06-04 12:47:58.041999,25.39,26.37,26.37,26.37
2018-06-04 12:47:58.349696,25.39,26.86,26.37,26.86
2018-06-04 12:47:58.656911,25.39,26.86,26.37,26.86
2018-06-04 12:47:58.964291,25.39,26.86,26.37,26.37
2018-06-04 12:47:59.274757,25.88,26.86,26.37,26.86
2018-06-04 12:47:59.580204,25.39,26.86,26.37,26.86
2018-06-04 12:47:59.887920,25.39,26.86,26.37,26.86
2018-06-04 12:48:00.193491,25.39,26.86,26.37,26.37
2018-06-04 12:48:00.498992,25.88,26.86,26.37,26.86
2018-06-04 12:48:00.806472,25.39,26.86,26.37,26.86
2018-06-04 12:48:01.115190,25.88,26.86,26.37,26.86
2018-06-04 12:48:01.422906,25.39,26.37,26.37,26.86
2018-06-04 12:48:01.728622,25.88,26.37,26.37,26.86
2018-06-04 12:48:02.036818,25.88,26.86,26.37,26.86
2018-06-04 12:48:02.343056,25.39,26.37,26.37,26.86
2018-06-04 12:48:02.651274,25.39,26.86,26.37,26.37
2018-06-04 12:48:02.958641,25.88,26.86,26.37,26.86
2018-06-04 12:48:03.267034,25.39,26.86,26.37,26.86
2018-06-04 12:48:03.572250,25.39,26.86,26.37,26.86
2018-06-04 12:48:03.880468,25.88,26.37,25.88,26.86
2018-06-04 12:48:04.187201,25.39,26.86,26.37,26.86
2018-06-04 12:48:04.495007,25.39,26.86,26.37,26.86
2018-06-04 12:48:04.803831,25.88,26.37,25.88,26.86
2018-06-04 12:48:05.112049,25.88,26.86,26.37,26.86
2018-06-04 12:48:05.419765,25.88,26.37,26.37,26.86
2018-06-04 12:48:05.728485,25.39,26.86,26.37,26.86
2018-06-04 12:48:06.035700,25.88,26.86,26.37,26.86
2018-06-04 12:48:06.340114,25.39,26.37,26.37,26.86
2018-06-04 12:48:06.648047,25.88,26.86,26.37,26.86
2018-06-04 12:48:06.955763,25.88,26.86,26.37,26.86
2018-06-04 12:48:07.262982,25.88,26.37,26.37,26.86
2018-06-04 12:48:07.568310,25.88,26.86,26.37,26.37
2018-06-04 12:48:07.872384,25.39,26.86,26.37,26.86
2018-06-04 12:48:08.180766,25.88,26.86,26.37,26.86
2018-06-04 12:48:08.488483,25.39,26.37,26.37,26.86
2018-06-04 12:48:08.796201,25.88,26.86,26.37,26.86
2018-06-04 12:48:09.101631,25.39,26.86,26.37,26.86
2018-06-04 12:48:09.409675,25.88,26.86,26.37,26.37
2018-06-04 12:48:09.717392,25.39,26.86,26.37,26.86
2018-06-04 12:48:10.024608,25.39,26.86,26.37,26.86
2018-06-04 12:48:10.331486,25.39,26.86,26.37,26.86
2018-06-04 12:48:10.639247,25.88,26.86,26.37,26.86
2018-06-04 12:48:10.947098,25.39,26.37,26.37,26.86
2018-06-04 12:48:11.255314,25.39,26.86,26.37,26.86
2018-06-04 12:48:11.562684,25.88,26.86,26.37,26.86
2018-06-04 12:48:11.877137,25.39,26.86,26.37,26.86
2018-06-04 12:48:12.185963,25.88,26.86,26.37,26.86
2018-06-04 12:48:12.493680,25.88,26.86,26.37,26.86
2018-06-04 12:48:12.798366,25.88,26.86,26.37,26.86
2018-06-04 12:48:13.105536,25.39,26.86,26.37,26.86
2018-06-04 12:48:13.414368,25.39,26.37,26.37,26.86
2018-06-04 12:48:13.720583,25.39,26.86,26.37,26.86
2018-06-04 12:48:14.027801,25.88,26.37,26.37,26.86
2018-06-04 12:48:14.335523,25.39,26.37,26.37,26.37
2018-06-04 12:48:14.643735,25.39,26.37,26.37,26.86
2018-06-04 12:48:14.950568,25.39,26.86,26.37,26.86
2018-06-04 12:48:15.308320,25.39,26.86,26.37,26.86
2018-06-04 12:48:15.616539,25.39,26.37,26.37,26.37
2018-06-04 12:48:15.921252,25.88,26.86,26.37,26.86
2018-06-04 12:48:16.230831,25.39,26.37,26.37,26.37
2018-06-04 12:48:16.543249,25.88,26.37,26.37,26.86
2018-06-04 12:48:16.850624,25.39,26.86,25.88,26.86
2018-06-04 12:48:17.158341,25.39,26.37,26.37,26.37
2018-06-04 12:48:17.462038,25.39,26.86,26.37,26.86
2018-06-04 12:48:17.776001,25.88,26.37,26.37,26.86
2018-06-04 12:48:18.083849,25.39,26.86,26.37,26.37
2018-06-04 12:48:18.388563,25.88,26.86,26.37,26.86
2018-06-04 12:48:18.693908,25.88,26.86,26.37,26.86
2018-06-04 12:48:18.998350,25.39,26.86,26.37,26.86
2018-06-04 12:48:19.306693,25.88,26.37,26.37,26.86
2018-06-04 12:48:19.615912,25.88,26.86,26.37,26.86
2018-06-04 12:48:19.923628,25.39,26.37,26.37,26.86
2018-06-04 12:48:20.229959,25.88,26.86,26.37,26.86
2018-06-04 12:48:20.542875,25.88,26.86,26.37,26.86
2018-06-04 12:48:20.851173,25.39,26.37,26.37,26.86
2018-06-04 12:48:21.159390,25.88,26.86,26.37,26.86
2018-06-04 12:48:21.467607,25.88,26.37,26.37,26.37
2018-06-04 12:48:21.772259,25.88,26.86,26.37,26.37
2018-06-04 12:48:22.080370,25.39,26.86,26.37,26.86
2018-06-04 12:48:22.386171,25.39,26.86,26.37,26.86
2018-06-04 12:48:22.690574,25.39,26.86,26.37,26.86
2018-06-04 12:48:22.998294,25.39,26.37,26.86,26.37
2018-06-04 12:48:23.305508,25.88,26.86,26.37,26.86
2018-06-04 12:48:23.614234,25.88,26.86,25.88,26.86
2018-06-04 12:48:23.921950,25.88,26.37,26.37,26.86
2018-06-04 12:48:24.226413,25.39,26.37,26.37,26.86
2018-06-04 12:48:24.534496,25.39,26.86,26.37,26.37
2018-06-04 12:48:24.842678,25.39,26.37,26.37,26.86
2018-06-04 12:48:25.150895,25.39,26.86,26.37,26.86
2018-06-04 12:48:25.457135,25.39,26.86,26.37,26.86
2018-06-04 12:48:25.762426,25.88,26.37,26.37,26.37
2018-06-04 12:48:26.070238,25.39,26.86,26.37,26.86
2018-06-04 12:48:26.378444,25.39,26.86,26.37,26.86
2018-06-04 12:48:26.686661,25.39,26.37,25.88,26.86
2018-06-04 12:48:26.994379,25.88,26.86,26.37,26.37
2018-06-04 12:48:27.302594,25.39,26.86,25.88,26.86
2018-06-04 12:48:27.610312,25.88,26.37,26.37,26.86
2018-06-04 12:48:27.914972,25.39,26.37,26.37,26.86
2018-06-04 12:48:28.222340,25.88,26.86,26.37,26.37
2018-06-04 12:48:28.531494,25.39,26.37,26.37,26.37
2018-06-04 12:48:28.838710,25.39,26.37,26.37,26.86
2018-06-04 12:48:29.144925,25.39,26.86,26.37,26.86
2018-06-04 12:48:29.452151,25.88,26.37,26.37,26.86
2018-06-04 12:48:29.760877,25.88,26.86,26.37,26.86
2018-06-04 12:48:30.068941,25.39,26.86,26.37,26.86
2018-06-04 12:48:30.377158,25.88,26.37,26.37,26.37
2018-06-04 12:48:30.684884,25.88,26.37,26.37,26.37
2018-06-04 12:48:30.993415,25.88,26.37,26.37,26.86
2018-06-04 12:48:31.301632,25.88,26.86,26.37,26.86
2018-06-04 12:48:31.608849,25.88,26.37,26.37,26.86
2018-06-04 12:48:31.912891,25.39,26.37,26.37,26.86
2018-06-04 12:48:32.223999,25.39,26.37,26.37,26.86
2018-06-04 12:48:32.532217,25.39,26.37,26.37,26.86
2018-06-04 12:48:32.839432,25.39,26.86,26.37,26.86
2018-06-04 12:48:33.145069,25.88,26.37,26.37,26.86
2018-06-04 12:48:33.449746,25.88,26.86,26.37,26.86
2018-06-04 12:48:33.758197,25.39,26.86,26.37,26.86
2018-06-04 12:48:34.064414,25.88,26.86,26.37,26.86
2018-06-04 12:48:34.372130,25.88,26.86,26.37,26.37
2018-06-04 12:48:34.679882,25.88,26.37,26.37,26.86
2018-06-04 12:48:34.992482,25.88,26.86,26.37,26.37
2018-06-04 12:48:35.300514,25.39,26.86,26.37,26.86
2018-06-04 12:48:35.608231,25.39,26.37,26.37,26.86
2018-06-04 12:48:35.915562,25.39,26.86,26.37,26.37
2018-06-04 12:48:36.220547,25.39,26.86,26.37,26.37
2018-06-04 12:48:36.525559,25.88,26.86,26.37,26.86
2018-06-04 12:48:36.834210,25.88,26.86,26.37,26.86
2018-06-04 12:48:37.141928,25.39,26.86,26.37,26.86
2018-06-04 12:48:37.450146,25.39,26.37,26.37,26.37
2018-06-04 12:48:37.757918,25.88,26.37,26.37,26.86
2018-06-04 12:48:38.065636,25.88,26.86,26.37,26.86
2018-06-04 12:48:38.371552,25.39,26.37,26.37,26.37
2018-06-04 12:48:38.678769,25.39,26.86,26.37,26.86
2018-06-04 12:48:38.986985,25.88,26.86,26.37,26.86
2018-06-04 12:48:39.292148,25.39,26.86,26.37,26.86
2018-06-04 12:48:39.596249,25.39,26.86,26.37,26.37
2018-06-04 12:48:39.905672,25.88,26.37,26.37,26.86
2018-06-04 12:48:40.211303,25.88,26.86,26.37,26.86
2018-06-04 12:48:40.519520,25.88,26.86,26.37,26.86
2018-06-04 12:48:40.824845,25.88,26.86,26.37,26.86
2018-06-04 12:48:41.128884,25.88,26.86,26.37,26.86
2018-06-04 12:48:41.437754,25.39,26.86,26.37,26.86
2018-06-04 12:48:41.745972,25.88,26.37,26.37,26.86
2018-06-04 12:48:42.053688,25.39,26.37,26.37,26.86
2018-06-04 12:48:42.361956,25.39,26.86,26.37,26.37
2018-06-04 12:48:42.674557,25.88,26.86,26.37,26.86
2018-06-04 12:48:42.983008,25.39,26.86,25.88,26.86
2018-06-04 12:48:43.290225,25.88,26.86,26.37,26.37
2018-06-04 12:48:43.597462,25.39,26.86,26.37,26.86
2018-06-04 12:48:43.904639,25.39,26.37,26.37,26.86
2018-06-04 12:48:44.212524,25.88,26.86,26.37,26.86
2018-06-04 12:48:44.520741,25.39,26.86,26.37,26.86
2018-06-04 12:48:44.827958,25.88,26.37,26.37,26.86
2018-06-04 12:48:45.133122,25.39,26.86,26.37,26.86
2018-06-04 12:48:45.440337,25.39,26.86,26.37,26.86
2018-06-04 12:48:45.747554,25.88,26.86,26.37,26.37
2018-06-04 12:48:46.055771,25.88,26.86,26.37,26.86
2018-06-04 12:48:46.362487,25.39,26.86,26.37,26.86
2018-06-04 12:48:46.670209,25.39,26.86,25.88,26.86
2018-06-04 12:48:46.977429,25.39,26.86,26.37,26.86
2018-06-04 12:48:47.285146,25.88,26.86,26.37,26.37
2018-06-04 12:48:47.590487,25.39,26.86,26.37,26.86
2018-06-04 12:48:47.897710,25.39,26.86,26.37,26.86
2018-06-04 12:48:48.205657,25.88,26.86,26.37,26.86
2018-06-04 12:48:48.513876,25.88,26.86,26.37,26.37
2018-06-04 12:48:48.821092,25.39,26.37,26.37,26.37
2018-06-04 12:48:49.128809,25.88,26.37,26.37,26.37
2018-06-04 12:48:49.437026,25.39,26.86,26.37,26.37
2018-06-04 12:48:49.743246,25.39,26.37,26.37,26.86
2018-06-04 12:48:50.050244,25.88,26.86,26.37,26.37
2018-06-04 12:48:50.358159,25.88,26.86,26.37,26.86
2018-06-04 12:48:50.666877,25.39,26.37,26.37,26.86
2018-06-04 12:48:50.974093,25.39,26.86,26.37,26.86
2018-06-04 12:48:51.278600,25.88,26.86,26.37,26.86
2018-06-04 12:48:51.579133,25.88,26.37,26.37,26.86
2018-06-04 12:48:51.894224,25.88,26.86,26.37,26.86
2018-06-04 12:48:52.200943,25.88,26.86,26.37,26.86
2018-06-04 12:48:52.505451,25.88,26.86,26.37,26.86
2018-06-04 12:48:52.811745,25.88,26.37,26.37,26.37
2018-06-04 12:48:53.117976,25.39,26.86,26.37,26.86
2018-06-04 12:48:53.424731,25.88,26.86,26.37,26.86
2018-06-04 12:48:53.731855,25.39,26.37,26.37,26.86
2018-06-04 12:48:54.036078,25.39,26.37,26.37,26.86
2018-06-04 12:48:54.341557,25.88,26.86,26.37,26.86
2018-06-04 12:48:54.646760,25.88,26.86,25.88,26.37
2018-06-04 12:48:54.951814,25.88,26.37,26.37,26.37
2018-06-04 12:48:55.256532,25.39,26.86,26.37,26.86
2018-06-04 12:48:55.562607,25.88,26.37,26.37,26.86
2018-06-04 12:48:55.868369,25.39,26.37,26.37,26.86
2018-06-04 12:48:56.175088,25.39,26.86,26.37,26.86
2018-06-04 12:48:56.481811,25.88,26.37,26.37,26.86
2018-06-04 12:48:56.789104,25.88,26.86,26.37,26.86
2018-06-04 12:48:57.096829,25.39,26.37,26.37,26.86
